name,lastName,uri,imageUri,worthChange,source,industry,gender,country,timestamp,realTimeWorth,realTimeRank,realTimePosition
Liang Guangwei,Liang,liang-guangwei,no-pic,2.523,conglomerate,Manufacturing,M,China,1488028803344,1313.192,1555,1555
Liang Wengen,Liang,liang-wengen,liang-wengen,-26.14,construction equipment,Manufacturing,M,China,1488028803343,3784.409,502,502
Liang Xinjun,Liang,liang-xinjun,liang-xinjun,-13.38,conglomerate,Diversified,M,China,1488028803343,2384.695,885,885
Liang Yunchao,Liang,liang-yunchao,liang-yunchao,10.263,nutrition supplements,Food and Beverage,M,China,1488028803344,1383.182,1485,1485
Liang Zhaoxian,Liang,liang-zhaoxian,liang-zhaoxian,0,appliances,Manufacturing,M,China,1488028803344,1516.707,1370,1370
Liao Long-Shing,Liao,liao-long-shing,liao-long-shing,0,petrochemicals,Manufacturing,M,Taiwan,1488028803343,1989.082,1058,1058
Lily Safra,Safra,lily-safra,lily-safra,0,banking,Finance and Investments,F,Monaco,1488028803344,1271.421,1594,1594
Lim Oon Kuin,Lim,lim-oon-kuin,no-pic,0,oil trading,Energy,M,Singapore,1488028803344,1751.107,1217,1217
Lim Sung-Ki,Lim,lim-sung-ki,lim-sung-ki,66.845,pharmaceuticals,Healthcare,M,South Korea,1488028803343,1932.446,1098,1098
Lin Jianhua & family,Lin,lin-jianhua,lin-jianhua,20.022,solar panel components,Manufacturing,M,China,1488028803344,1815.1,1173,1173
Lin Li,Lin,lin-li,no-pic,0.71,investments,Finance and Investments,M,China,1488028803343,1937.381,1095,1095
Lin Ming-Hsiung,Lin,lin-ming-hsiung,lin-ming-hsiung,0,supermarkets,Fashion & Retail,M,Taiwan,1488028803344,1444.244,1428,1428
Lin Xiucheng & family,Lin,lin-xiucheng,lin-xiucheng,-1.964,electronics,Technology,M,China,1488028803343,3372.747,580,580
Lin Yu-lin,Lin,lin-yu-lin,lin-yu-lin,2.314,real estate,Real Estate,M,Taiwan,1488028803343,5497.997,292,292
Lina Maria Aguiar,Aguiar,lina-maria-aguiar,lina-maria-aguiar,-4.995,banking,Finance and Investments,F,Brazil,1488028803344,1285.683,1575,1575
Linda Pritzker,Pritzker,linda-pritzker,linda-pritzker,0,"hotels, investments",Service,F,United States,1488028803344,1775,1198,1198
Lindsay Fox,Fox,lindsay-fox,lindsay-fox,-0.823,"logistics, real estate",Logistics,M,Australia,1488028803343,3227.131,611,611
Lirio Parisotto,Parisotto,lirio-parisotto,lirio-parisotto,0,investments,Finance and Investments,M,Brazil,1488028803344,1446.879,1424,1424
Liu Baolin,Liu,liu-baolin,liu-baolin,0,pharmacies,Fashion & Retail,M,China,1488028803344,1358.075,1503,1503
Liu Ming Chung,Liu,liu-ming-chung,liu-ming-chung,-67.351,paper manufacturing,Manufacturing,M,Brazil,1488028803344,1520.758,1365,1365
Liu Ming Hui,Liu,liu-ming-hui,liu-ming-hui,-10.288,natural gas distribution,Energy,M,China,1488028803344,1101.822,1752,1752
Liu Qiangdong,Liu,liu-qiangdong,liu-qiangdong,-85.748,e-commerce,Technology,M,China,1488028803343,7766.094,177,177
Liu Shaoxi,Liu,liu-shaoxi,liu-shaoxi,-1.786,real estate,Real Estate,M,China,1488028803344,1098.339,1764,1764
Liu Xiaodong,Liu,liu-xiaodong,no-pic,24.569,flavorings,Manufacturing,M,China,1488028803344,1301.121,1562,1562
Liu Xuejing & family,Liu,liu-xuejing,liu-xuejing,0,"copper, poultry",Diversified,M,China,1488028803344,1363.597,1495,1495
Liu Yonghao & family,Liu,liu-yonghao,liu-yonghao,-5.7,agribusiness,Service,M,China,1488028803343,4592.431,369,369
Liu Yongxing,Liu,liu-yongxing,liu-yongxing,0,agribusiness,Service,M,China,1488028803343,6595.516,221,221
Liu Zhenguo,Liu,liu-zhenguo,no-pic,3.547,sewage treatment,Service,M,China,1488028803344,1085.689,1770,1770
Liu Zhongtian & family,Liu,liu-zhongtian,liu-zhongtian,-43.705,aluminum products,Manufacturing,M,China,1488028803343,3124.61,640,640
Lo Siu-tong,Lo,lo-siu-tong,lo-siu-tong,0,"real estate, hotels",Real Estate,M,Hong Kong,1488028803344,1211.601,1649,1649
Lo Siu Yu & family,Lo,lo-siu-yu,no-pic,-4.159,conglomerate,Diversified,M,Hong Kong,1488028803344,1357.717,1504,1504
Lorenzo Fertitta,Fertitta,lorenzo-fertitta,lorenzo-fertitta,-7.718,"casinos, Ultimate Fighting Championship",Sports,M,United States,1488028803343,1973.551,1062,1062
Loretta Robinson & family,Robinson,loretta-robinson,no-pic-female,-77.236,cable tv,Media & Entertainment,F,Canada,1488028803343,6856.098,208,208
Lottie Tham,Tham,lottie-tham,no-pic-female,-76.297,H&M,Fashion & Retail,F,Sweden,1488028803343,3176.08,622,622
Lou Zhongfu & family,Lou,lou-zhongfu,lou-zhongfu,-3.032,real estate,Real Estate,M,China,1488028803344,1386.799,1481,1481
Louis Bacon,Bacon,louis-bacon,louis-bacon,0,hedge funds,Finance and Investments,M,United States,1488028803344,1800,1183,1184
Louis Le Duff,Le Duff,louis-le-duff,louis-le-duff,0,bakeries,Food and Beverage,M,France,1488028803343,2632.929,786,786
Lu Di,Lu,lu-di,no-pic,0,drones,Technology,M,China,1488028803344,1280,1587,1587
Lu Feng,Lu,lu-feng,lu-feng,0,financial data,Media & Entertainment,M,China,1488028803344,1003.286,1846,1846
Lu Guanqiu & family,Lu,lu-guanqiu,lu-guanqiu,0.092,conglomerate,Diversified,M,China,1488028803343,5725.775,268,268
Lu Xiangyang,Lu,lu-xiangyang,lu-xiangyang,-11.335,"automobiles, batteries",Automotive,M,China,1488028803343,2816.336,726,726
Lu Zhiqiang,Lu,lu-zhiqiang,lu-zhiqiang,-17.179,real estate,Real Estate,M,China,1488028803343,4852.768,341,341
Luca Barilla,Barilla,luca-barilla,luca-barilla,0,Barilla pasta,Food and Beverage,M,Italy,1488028803344,1334.746,1529,1531
Lucio and Susan Co,Co,lucio-and-susan-co,lucio-and-susan-co,7.231,retail,Fashion & Retail,,Philippines,1488028803343,1946.106,1091,1091
Lucy Stitzer,Stitzer,lucy-stitzer,no-pic-female,0,Cargill,Food and Beverage,F,United States,1488028803344,1872.849,1131,1133
Ludwig Merckle,Merckle,ludwig-merckle,ludwig-merckle,-19.167,pharmaceuticals,Finance and Investments,M,Germany,1488028803343,5750.156,267,267
Ludwig Theodor Braun,Braun,ludwig-theodor-braun,no-pic,0,medical technology,Healthcare,M,Germany,1488028803344,1111.852,1747,1747
Lui Che Woo,Lui,lui-che-woo,lui-che-woo,46.206,casinos,Gambling & Casinos,M,Hong Kong,1488028803343,12202.741,104,104
Luigi Cremonini & family,Cremonini,luigi-cremonini,luigi-cremonini,-9.589,meat processing,Food and Beverage,M,Italy,1488028803344,1342.935,1517,1517
Luigi Rovati & family,Rovati,luigi-rovati,no-pic,-0.433,pharmaceuticals,Healthcare,M,Italy,1488028803343,1970.966,1063,1063
Luis Enrique Yarur Rey,Yarur Rey,luis-enrique-yarur-rey,no-pic,-14.932,banking,Finance and Investments,M,Chile,1488028803344,1863.659,1137,1137
Lukas Walton,Walton,lukas-walton,no-pic,143.398,Wal-Mart,Fashion & Retail,M,United States,1488028803343,11876.739,112,112
Luo Jye & family,Luo,luo-jye,luo-jye,-31.614,tires,Automotive,M,Taiwan,1488028803343,3865.751,477,477
Lutz Mario Helmig,Helmig,lutz-mario-helmig,lutz-mario-helmig,-5.035,medical facilities,Healthcare,M,Germany,1488028803344,1647.417,1270,1270
Lynn Schusterman,Schusterman,lynn-schusterman,lynn-schusterman,0,"oil & gas, investments",Energy,F,United States,1488028803343,3110,645,645
Ma Hong & family,Ma,ma-hong,no-pic,1.202,fashion retail,Fashion & Retail,M,China,1488028803344,1619.897,1286,1286
Ma Huateng,Ma,ma-huateng,ma-huateng,-383.951,internet services,Technology,M,China,1488028803343,24783.626,33,33
Ma Jianrong & family,Ma,ma-jianrong,ma-jianrong,-11.642,"textiles, apparel",Fashion & Retail,M,China,1488028803343,4090.871,440,440
Ma Xingtian,Ma,ma-xingtian,ma-xingtian,11.009,pharmaceuticals,Healthcare,M,China,1488028803344,1380.524,1488,1488
M.A. Yusuff Ali,Yusuff Ali,ma-yusuff-ali,ma-yusuff-ali,0,retail,Fashion & Retail,M,India,1488028803343,4850.008,342,342
Madeleine Olsson Ericksson,Olsson Ericksson,madeleine-olsson-ericksson,madeleine-olsson-ericksson,0,diversified,Diversified,F,Sweden,1488028803344,1853.78,1143,1143
Magdalena Martullo-Blocher,Martullo-Blocher,magdalena-martullo-blocher,magdalena-martullo-blocher,-10.586,chemicals,Manufacturing,F,Switzerland,1488028803343,4573.292,371,371
Maggie Magerko,Magerko,maggie-magerko,maggie-magerko,0,building materials,Service,F,United States,1488028803344,1271,1595,1595
Maja Oeri,Oeri,maja-oeri,maja-oeri,2.414,Roche Holding,Healthcare,F,Switzerland,1488028803343,2143.249,973,973
Majid Al Futtaim & family,Al Futtaim,majid-al-futtaim,majid-al-futtaim,0,"real estate, retail",Real Estate,M,United Arab Emirates,1488028803343,10853.333,125,125
Malvinder & Shivinder Singh,Singh,malvinder-shivinder-singh,malvinder-shivinder-singh,0,healthcare,Healthcare,M,India,1488028803344,1393.945,1473,1473
Mangal Prabhat Lodha,Lodha,mangal-prabhat-lodha,mangal-prabhat-lodha,0,real estate,Real Estate,M,India,1488028803343,1970.216,1064,1064
Manuel Jove,Jove,manuel-jove,manuel-jove,-0.376,real estate,Real Estate,M,Spain,1488028803344,1777.746,1196,1196
Manuel Lao Hernandez,Lao Hernandez,manuel-lao-hernandez,no-pic,0,gambling,Gambling & Casinos,M,Spain,1488028803343,2402.222,881,881
Manuel Moroun & family,Moroun,manuel-moroun,manuel-moroun,7.81,transportation,Logistics,M,United States,1488028803344,1518.675,1368,1368
Manuel Villar,Villar,manuel-villar,manuel-villar,-17.209,real estate,Real Estate,M,Philippines,1488028803344,1487.345,1395,1395
Marc Benioff,Benioff,marc-benioff,marc-benioff,-9.862,business software,Technology,M,United States,1488028803343,4032.432,451,451
Marc Ladreit de Lacharriere,Ladreit de Lacharriere,marc-ladreit-de-lacharriere,marc-ladreit-de-lacharriere,-3.025,finance,Finance and Investments,M,France,1488028803343,3097.786,647,647
Marc Lasry,Lasry,marc-lasry,marc-lasry,0,hedge funds,Finance and Investments,M,United States,1488028803344,1594,1310,1310
Marc Rowan,Rowan,marc-rowan,marc-rowan,7.772,private equity,Finance and Investments,M,United States,1488028803343,2663.064,770,770
Marcel Erni,Erni,marcel-erni,no-pic,-13.295,private equity,Finance and Investments,M,Switzerland,1488028803344,1823.962,1168,1168
Marcel Herrmann Telles,Telles,marcel-herrmann-telles,marcel-herrmann-telles,-27.571,beer,Food and Beverage,M,Brazil,1488028803343,14700.235,74,74
Margaretta Taylor,Taylor,margaretta-taylor,no-pic-female,0,media,Media & Entertainment,F,United States,1488028803343,8118.183,165,167
Margarita Louis-Dreyfus & family,Louis-Dreyfus,margarita-louis-dreyfus,margarita-louis-dreyfus,0,commodities,Food and Beverage,F,Switzerland,1488028803343,5412.524,299,299
Maria Asuncion Aramburuzabala & family,Aramburuzabala,maria-asuncion-aramburuzabala,maria-asuncion-aramburuzabala,4.265,"beer, investments",Food and Beverage,F,Mexico,1488028803343,5773.662,266,266
Maria Del Pino y Calvo-Sotelo,Del Pino y Calvo-Sotelo,maria-del-pino-y-calvo-sotelo,maria-del-pino-y-calvo-sotelo,-2.529,construction,Construction & Engineering,F,Spain,1488028803344,1126.604,1733,1733
Maria-Elisabeth Schaeffler,Schaeffler,maria-elisabeth-schaeffler,maria-elisabeth-schaeffler,-58.553,auto parts,Automotive,F,Germany,1488028803343,5197.416,315,315
Maria Franca Fissolo & family,Fissolo,maria-franca-fissolo,maria-franca-fissolo,0,"Nutella, chocolates",Food and Beverage,F,Italy,1488028803343,25318.766,30,30
Maria Helena Moraes Scripilliti,Moraes Scripilliti,maria-helena-moraes-scripilliti,no-pic-female,0,diversified,Diversified,F,Brazil,1488028803343,3943.806,463,463
Marian Ilitch & family,Ilitch,marian-ilitch-1,no-pic-female,0,"pizza, sports team",Food and Beverage,F,United States,1488028803343,5997.538,248,248
Marianne Liebmann,Liebmann,marianne-liebmann,no-pic-female,0,Cargill,Food and Beverage,F,United States,1488028803343,3928.103,465,467
Marie Besnier Beauvalot,Besnier Beauvalot,marie-besnier-beauvalot,no-pic-female,1.804,cheese,Food and Beverage,F,France,1488028803343,3982.689,457,458
Marina Prada,Prada,marina-prada,marina-prada,-7.923,luxury goods,Fashion & Retail,F,Italy,1488028803344,1342.986,1515,1516
Mario Gabelli,Gabelli,mario-gabelli,mario-gabelli,-5.848,money management,Finance and Investments,M,United States,1488028803344,1567.957,1335,1335
Mario Moretti Polegato & family,Moretti Polegato,mario-moretti-polegato,mario-moretti-polegato,7.027,shoes,Fashion & Retail,M,Italy,1488028803344,1564.046,1337,1337
Maritsa Lazari & family,Lazari,maritsa-lazari,no-pic-female,0,real estate,Real Estate,F,United Kingdom,1488028803343,1970.197,1065,1065
Mark Coombs,Coombs,mark-coombs,no-pic,-19.626,finance,Finance and Investments,M,United Kingdom,1488028803344,1825.999,1162,1162
Mark Dixon,Dixon,mark-dixon,mark-dixon,-10.672,office real estate,Real Estate,M,United Kingdom,1488028803344,1127.885,1731,1731
Mark Pincus,Pincus,mark-pincus,mark-pincus,-0.636,online games,Technology,M,United States,1488028803344,1236.744,1629,1629
Mark Scheinberg,Scheinberg,mark-scheinberg,mark-scheinberg,0,online gambling,Gambling & Casinos,M,Canada,1488028803343,4500,381,381
Mark Shoen,Shoen,mark-shoen,no-pic,-3.051,U-Haul,Automotive,M,United States,1488028803343,2940.43,692,692
Mark Stevens,Stevens,mark-stevens,mark-stevens,-0.331,venture capital,Finance and Investments,M,United States,1488028803343,2079.714,1002,1002
Mark Walter,Walter,mark-walter,mark-walter,0,finance,Finance and Investments,M,United States,1488028803343,2490.143,845,845
Mark Zuckerberg,Zuckerberg,mark-zuckerberg,mark-zuckerberg,32.836,Facebook,Technology,M,United States,1488028803343,56750.367,5,5
Markus Persson,Persson,markus-persson,markus-persson,0,computer games,Media & Entertainment,M,Sweden,1488028803344,1394.529,1471,1471
Martha Ford,Ford,martha-ford,martha-ford,-2.366,Ford Motor,Automotive,F,United States,1488028803344,1471.566,1408,1408
Martha MacMillan,MacMillan,martha-macmillan,no-pic-female,0,Cargill,Food and Beverage,F,United States,1488028803344,1239.254,1623,1625
Martin Ebner,Ebner,martin-ebner,martin-ebner,-40.745,investments,Finance and Investments,M,Switzerland,1488028803343,2602.656,790,790
Martin Haefner,Haefner,martin-haefner,no-pic,26.833,"software, investments",Technology,M,Switzerland,1488028803343,2730.257,750,750
Martin Moller Nielsen,Moller Nielsen,martin-moller-nielsen,no-pic,0,Nordic Aviation Capital,Logistics,M,Denmark,1488028803344,1518,1369,1369
Martin Naughton,Naughton,martin-naughton,martin-naughton,0,heating equipment,Manufacturing,M,Ireland,1488028803344,1685.621,1245,1245
Martin Selig,Selig,martin-selig,no-pic,0,real estate,Real Estate,M,United States,1488028803344,1019.01,1837,1837
Martin Viessmann & family,Viessmann,martin-viessmann,martin-viessmann,0,heating equipment,Manufacturing,M,Germany,1488028803343,4300.392,415,415
Martua Sitorus,Sitorus,martua-sitorus,martua-sitorus,6.816,palm oil,Manufacturing,M,Indonesia,1488028803344,1504.897,1378,1378
Mary & Douglas Perkins,Perkins,mary-douglas-perkins,mary-douglas-perkins,0,retail,Fashion & Retail,,United Kingdom,1488028803344,1283.724,1579,1579
Masahiro Miki,Miki,masahiro-miki,masahiro-miki,-54.876,shoes,Fashion & Retail,M,Japan,1488028803343,3609.956,537,537
Masahiro Noda,Noda,masahiro-noda,masahiro-noda,-10.13,software,Technology,M,Japan,1488028803344,1101.759,1753,1753
Massimiliana Landini Aleotti & family,Landini Aleotti,massimiliana-landini-aleotti,no-pic-female,0,pharmaceuticals,Healthcare,F,Italy,1488028803343,9481.384,139,139
Massimo Moratti,Moratti,massimo-moratti,massimo-moratti,-0.494,oil refinery,Energy,M,Italy,1488028803344,1480.956,1400,1400
Mathias Kamprad,Kamprad,mathias-kamprad,no-pic,0,IKEA,Finance and Investments,M,Sweden,1488028803344,1039.961,1815,1816
Matthias Reimann-Andersen,Reimann-Andersen,matthias-reimann-andersen,no-pic,0,consumer goods,Fashion & Retail,M,Germany,1488028803343,3723.44,515,515
Matthias Reinhart,Reinhart,matthias-reinhart,matthias-reinhart,4.84,finance,Finance and Investments,M,Switzerland,1488028803344,1737.924,1222,1222
Maurice Alter,Alter,maurice-alter,maurice-alter,0,real estate,Real Estate,M,Australia,1488028803344,1755.781,1215,1215
Maurizio Billi,Billi,maurizio-billi,no-pic,0,generic drugs,Healthcare,M,Brazil,1488028803344,1352.018,1508,1508
Meg Whitman,Whitman,meg-whitman,meg-whitman,-4.114,eBay,Technology,F,United States,1488028803343,2335.337,904,904
Megdet Rahimkulov,Rahimkulov,megdet-rahimkulov,megdet-rahimkulov,-21.16,investments,Finance and Investments,M,Russia,1488028803344,1412.92,1450,1450
Mehmet Aydinlar,Aydinlar,mehmet-aydinlar,mehmet-aydinlar,-15.428,hospitals,Healthcare,M,Turkey,1488028803344,1147.919,1707,1707
Mehmet Nazif Gunal,Gunal,mehmet-nazif-gunal,mehmet-nazif-gunal,0,"tourism, construction",Diversified,M,Turkey,1488028803344,1635.006,1276,1276
Mehmet Rustu Basaran,Basaran,mehmet-rustu-basaran,mehmet-rustu-basaran,0,"bank, gas",Finance and Investments,M,Turkey,1488028803344,1145.068,1711,1711
Mehmet Sinan Tara,Tara,mehmet-sinan-tara,mehmet-sinan-tara,-9.884,construction,Construction & Engineering,M,Turkey,1488028803344,1218.802,1641,1641
Melker Schorling,Schorling,melker-schorling,melker-schorling,-125.594,investments,Finance and Investments,M,Sweden,1488028803343,6611.147,218,218
Miao Shouliang,Miao,miao-shouliang,miao-shouliang,0,real estate,Real Estate,M,China,1488028803344,1832.088,1157,1157
Michael Ashcroft,Ashcroft,michael-ashcroft,michael-ashcroft,-4.119,security,Finance and Investments,M,United Kingdom,1488028803344,1640.412,1274,1274
Michael Ashley,Ashley,michael-ashley,michael-ashley,8.282,sports retailing,Fashion & Retail,M,United Kingdom,1488028803343,2680.277,763,763
Michael Hartono,Hartono,michael-hartono,no-pic,0,"tobacco, banking",Manufacturing,M,Indonesia,1488028803343,8950.537,148,148
Michael Herz & family,Herz,michael-herz,michael-herz,-13.997,coffee,Fashion & Retail,M,Germany,1488028803343,4439.367,393,393
Michael Hintze,Hintze,michael-hintze,michael-hintze,0,investment,Finance and Investments,M,Australia,1488028803343,2129.77,980,980
Michael Jordan,Jordan,michael-jordan,michael-jordan,0,"Charlotte Hornets, endorsements",Sports,M,United States,1488028803344,1314,1554,1554
Michael Klein,Klein,michael-klein,michael-klein,0,retail,Fashion & Retail,M,Brazil,1488028803344,1536.879,1356,1356
Michael Milken,Milken,michael-milken,michael-milken,0.523,investments,Finance and Investments,M,United States,1488028803343,3591.937,540,540
Michael Moritz,Moritz,michael-moritz,michael-moritz,-15.908,venture capital,Technology,M,United States,1488028803343,3210.029,613,613
Michael Pieper,Pieper,michael-pieper,michael-pieper,-14.055,kitchen appliances,Manufacturing,M,Switzerland,1488028803343,4165.258,429,429
Michael Platt,Platt,michael-platt,michael-platt,0,hedge funds,Finance and Investments,M,United Kingdom,1488028803343,4500,381,382
Michael Price,Price,michael-price,michael-price,-1.98,investments,Finance and Investments,M,United States,1488028803344,1224.907,1638,1638
Michael Rubin,Rubin,michael-rubin,michael-rubin,0,online retail,Fashion & Retail,M,United States,1488028803343,2318.6,908,908
Michael Steinhardt,Steinhardt,michael-steinhardt,michael-steinhardt,-1.408,finance,Finance and Investments,M,United States,1488028803344,1043.635,1811,1811
Michael Ying,Ying,michael-ying,michael-ying,12.915,retail,Fashion & Retail,M,Hong Kong,1488028803343,2495.617,843,843
Michal Solowow,Solowow,michal-solowow,michal-solowow,-24.413,investments,Finance and Investments,M,Poland,1488028803343,2767.573,739,739
Michel Chalhoub & family,Chalhoub,michel-chalhoub,no-pic,0,retail,Fashion & Retail,M,France,1488028803344,1682.799,1246,1246
Michel Leclercq & family,Leclercq,michel-leclercq,no-pic,0,sporting goods,Fashion & Retail,M,France,1488028803343,4214.188,422,422
Micky Jagtiani,Jagtiani,micky-jagtiani,micky-jagtiani,0.465,retail,Fashion & Retail,M,India,1488028803343,4702.945,362,362
Miguel Fluxa Rossello,Fluxa Rossello,miguel-fluxa-rossello,no-pic,0,hotels,Service,M,Spain,1488028803343,3280.654,599,599
Miguel Krigsner,Krigsner,miguel-krigsner,miguel-krigsner,0,cosmetics,Fashion & Retail,M,Brazil,1488028803344,1185.18,1674,1674
Miguel McKelvey,McKelvey,miguel-mckelvey,no-pic,0,WeWork,Real Estate,M,United States,1488028803344,1660,1259,1259
Mikail Shishkhanov,Shishkhanov,mikail-shishkhanov,mikail-shishkhanov,-0.314,"oil, banking, real estate",Diversified,M,Russia,1488028803343,2302.737,916,916
Mike Adenuga,Adenuga,mike-adenuga,mike-adenuga,0,"telecom, oil",Diversified,M,Nigeria,1488028803343,5912.764,252,252
Mike Cannon-Brookes,Cannon-Brookes,mike-cannon-brookes,mike-cannon-brookes,-15.995,software,Technology,M,Australia,1488028803343,2060.49,1016,1016
Mikhail Gutseriev,Gutseriev,mikhail-gutseriev,mikhail-gutseriev,-1.466,"oil, real estate",Energy,M,Russia,1488028803343,6337.605,234,234
Mikhail Prokhorov,Prokhorov,mikhail-prokhorov,mikhail-prokhorov,-48.738,investments,Finance and Investments,M,Russia,1488028803343,8822.256,151,151
Milane Frantz,Frantz,milane-frantz,milane-frantz,-75.402,pipelines,Energy,F,United States,1488028803343,5570.78,284,285
Min Kao & family,Kao,min-kao,min-kao,27.792,navigation equipment,Technology,M,United States,1488028803343,2979.258,685,685
Miriam Baumann-Blocher,Baumann-Blocher,miriam-baumann-blocher,miriam-baumann-blocher,-3.723,chemicals,Manufacturing,F,Switzerland,1488028803343,2107.18,992,992
Mitchell Goldhar,Goldhar,mitchell-goldhar,mitchell-goldhar,-15.069,real estate,Real Estate,M,Canada,1488028803343,2285.659,925,925
Mitchell Jacobson,Jacobson,mitchell-jacobson,mitchell-jacobson,-2.505,industrial equipment,Service,M,United States,1488028803344,1435.517,1438,1438
Mochtar Riady & family,Riady,mochtar-riady,mochtar-riady,-1.096,diversified,Diversified,M,Indonesia,1488028803344,1885.015,1127,1127
Mofatraj Munot,Munot,mofatraj-munot,mofatraj-munot,0,real estate,Real Estate,M,India,1488028803344,1699.569,1234,1234
Mohamed Al Fayed,Al Fayed,mohamed-al-fayed,mohamed-al-fayed,0,"retail, investments",Fashion & Retail,M,Egypt,1488028803344,1831.951,1158,1158
Mohamed Mansour,Mansour,mohamed-mansour,mohamed-mansour,0,diversified,Diversified,M,Egypt,1488028803343,2672.182,765,765
Mohammed Al Amoudi,Al Amoudi,mohammed-al-amoudi,mohammed-al-amoudi,-2.125,"oil, diversified",Energy,M,Saudi Arabia,1488028803343,8201.056,163,163
Mohammed Al Issa & family,Al Issa,mohammed-al-issa,no-pic,0,investments,Finance and Investments,M,Saudi Arabia,1488028803343,2533.605,822,822
Mohammed Dewji,Dewji,mohammed-dewji,mohammed-dewji,0,diversified,Diversified,M,Tanzania,1488028803344,1395.288,1470,1470
Mohammed Ibrahim,Ibrahim,mohammed-ibrahim,mohammed-ibrahim,0,communications,Telecom,M,United Kingdom,1488028803344,1138.634,1721,1721
Mohannad Al-Kharafi,Al-Kharafi,mohannad-al-kharafi,no-pic,0.058,diversified,Diversified,M,Kuwait,1488028803344,1280.098,1585,1586
Mohed Altrad,Altrad,mohed-altrad,mohed-altrad,0,"scaffolding, cement mixers",Construction & Engineering,M,France,1488028803344,1599.215,1306,1306
Monika Schoeller,Schoeller,monika-schoeller,monika-schoeller,-1.384,publishing,Media & Entertainment,F,Germany,1488028803344,1176.093,1686,1686
Montri Jiaravanont,Jiaravanont,montri-jiaravanont,no-pic,-11.039,diversified,Diversified,M,Thailand,1488028803343,3277.363,601,601
Mori Arkin,Arkin,mori-arkin,mori-arkin,-1.033,pharmaceuticals,Healthcare,M,Israel,1488028803344,1272.607,1592,1592
Morris Kahn,Kahn,morris-kahn,morris-kahn,0,software,Technology,M,Israel,1488028803344,1000,1847,1850
Mukesh Ambani,Ambani,mukesh-ambani,mukesh-ambani,0,"petrochemicals, oil & gas",Energy,M,India,1488028803343,25423.081,29,29
Murali Divi,Divi,murali-divi,murali-divi,0,pharmaceuticals,Healthcare,M,India,1488028803344,1611.571,1292,1292
Murat Ulker,Ulker,murat-ulker,murat-ulker,2.241,food manufacturing,Food and Beverage,M,Turkey,1488028803343,3757.086,510,510
Murat Vargi,Vargi,murat-vargi,murat-vargi,-0.302,telecom,Telecom,M,Turkey,1488028803344,1050.28,1804,1804
Murdaya Poo,Poo,murdaya-poo,murdaya-poo,1.599,diversified,Diversified,M,Indonesia,1488028803343,2148.339,971,971
Mustafa Kucuk,Kucuk,mustafa-kucuk,no-pic,0,fashion retail,Fashion & Retail,M,Turkey,1488028803343,1965.795,1077,1077
Mustafa Latif Topbas,Topbas,mustafa-latif-topbas,no-pic,-15.728,"food manufacturing, retail",Fashion & Retail,M,Turkey,1488028803344,1010.53,1841,1841
N. Murray Edwards,Edwards,n-murray-edwards,n-murray-edwards,-34.833,oil & gas,Energy,M,Canada,1488028803344,1728.924,1224,1224
Nadir Godrej,Godrej,nadir-godrej,nadir-godrej,0,diversified,Diversified,M,India,1488028803343,2534.186,818,819
Naguib Sawiris,Sawiris,naguib-sawiris,naguib-sawiris,0.351,telecom,Telecom,M,Egypt,1488028803343,3835.208,487,487
Najib Mikati,Mikati,najib-mikati,najib-mikati,-11.658,telecom,Telecom,M,Lebanon,1488028803343,2665.797,768,768
Nan Cunhui,Nan,nan-cunhui,nan-cunhui,-1.881,power equipment,Manufacturing,M,China,1488028803344,1082.433,1773,1773
Nancy Lerner,Lerner,nancy-lerner,nancy-lerner,-5.015,finance,Finance and Investments,F,United States,1488028803344,1139.216,1718,1718
Nandan Nilekani,Nilekani,nandan-nilekani,nandan-nilekani,0,software services,Technology,M,India,1488028803344,1612.706,1291,1291
Nassef Sawiris,Sawiris,nassef-sawiris,nassef-sawiris,-103.912,"construction, chemicals",Construction & Engineering,M,Egypt,1488028803343,5578.777,282,282
Nathan Blecharczyk,Blecharczyk,nathan-blecharczyk,nathan-blecharczyk,0,Airbnb,Technology,M,United States,1488028803343,3800,495,497
Nathan Kirsh,Kirsh,nathan-kirsh,nathan-kirsh,-4.358,"retail, real estate",Fashion & Retail,M,Swaziland,1488028803343,3929.067,464,464
Neal Patterson,Patterson,neal-patterson,neal-patterson,5.483,health IT,Technology,M,United States,1488028803344,1466.799,1412,1412
Neil Bluhm,Bluhm,neil-bluhm,neil-bluhm,0,real estate,Real Estate,M,United States,1488028803343,3258.193,607,607
Neil Shen,Shen,neil-shen,neil-shen,0,venture capital investing,Finance and Investments,M,Hong Kong,1488028803344,1058.68,1796,1796
Nelson Peltz,Peltz,nelson-peltz,nelson-peltz,1.932,investments,Finance and Investments,M,United States,1488028803344,1505.808,1377,1377
Nevaldo Rocha & family,Rocha,nevaldo-rocha-1,nevaldo-rocha-1,20.195,retail,Fashion & Retail,M,Brazil,1488028803344,1316.813,1549,1549
Ni Zhaoxing,Ni,ni-zhaoxing,ni-zhaoxing,0,real estate,Real Estate,M,China,1488028803344,1177.771,1683,1683
Ni Zugen,Ni,ni-zugen,no-pic,-17.402,appliances,Manufacturing,M,China,1488028803343,2147,972,972
Nicholas Pritzker II,Pritzker,nicholas-pritzker-ii,nicholas-pritzker-ii,0.86,"hotels, investments",Service,M,United States,1488028803344,1412.085,1452,1452
