name,lastName,uri,imageUri,worthChange,source,industry,gender,country,timestamp,realTimeWorth,realTimeRank,realTimePosition
Dariusz Milek,Milek,dariusz-milek,no-pic,18.783,"real estate, retail",Fashion & Retail,M,Poland,1488027303980,1133.524,1727,1727
Darwin Deason,Deason,darwin-deason,darwin-deason,0.12,Xerox,Service,M,United States,1488027303980,1183.744,1677,1677
David Booth,Booth,david-booth,david-booth,0,mutual funds,Finance and Investments,M,United States,1488027303980,1600.849,1298,1298
David Consunji,Consunji,david-consunji,david-consunji,-57.164,construction,Construction & Engineering,M,Philippines,1488027303979,3107.599,646,646
David Einhorn,Einhorn,david-einhorn,david-einhorn,-4.065,hedge funds,Finance and Investments,M,United States,1488027303980,1541.989,1351,1351
David Hains,Hains,david-hains,david-hains,0,finance,Finance and Investments,M,Australia,1488027303980,1999.845,1052,1052
David Harding,Harding,david-harding,david-harding,0,finance,Finance and Investments,M,United Kingdom,1488027303980,1550,1345,1345
David Hindawi,Hindawi,david-hindawi,no-pic,0,software,Technology,M,United States,1488027303980,1000,1847,1848
David Lichtenstein,Lichtenstein,david-lichtenstein,david-lichtenstein,0,real estate,Real Estate,M,United States,1488027303980,1458,1415,1415
David McMurtry,McMurtry,david-mcmurtry,no-pic,3.972,manufacturing,Manufacturing,M,United Kingdom,1488027303980,1060.941,1793,1793
David Nahmad,Nahmad,david-nahmad,david-nahmad,0,art collection,Fashion & Retail,M,Monaco,1488027303980,1850,1148,1148
David Penaloza Alanis,Penaloza Alanis,david-penaloza-alanis,no-pic,-29.682,toll roads,Construction & Engineering,M,Mexico,1488027303980,1199.2,1667,1667
David Siegel,Siegel,david-siegel-1,david-siegel-1,0,hedge funds,Finance and Investments,M,United States,1488027303979,4820,345,345
David Teoh,Teoh,david-teoh,no-pic,-18.021,telecom,Telecom,M,Australia,1488027303980,1585.704,1320,1320
David Walentas,Walentas,david-walentas,david-walentas,0,real estate,Real Estate,M,United States,1488027303980,1969,1068,1068
Denise Coates,Coates,denise-coates,denise-coates,0,online gambling,Gambling & Casinos,F,United Kingdom,1488027303979,3712.329,521,521
Denise York,York,denise-york,denise-york,0,San Francisco 49ers,Sports,F,United States,1488027303980,2368,896,896
Devendra Jain,Jain,devendra-jain,devendra-jain,0,chemicals,Manufacturing,M,India,1488027303980,1456.408,1418,1418
Diane Kemper,Kemper,diane-kemper,no-pic-female,0,real estate,Real Estate,F,United States,1488027303979,3035,666,666
Diego Della Valle,Della Valle,diego-della-valle,diego-della-valle,-8.904,shoes,Fashion & Retail,M,Italy,1488027303980,1535.792,1357,1357
Dieter Schaub,Schaub,dieter-schaub,no-pic,0,media,Media & Entertainment,M,Germany,1488027303980,1506.934,1376,1376
Dieter Schwarz,Schwarz,dieter-schwarz,no-pic,0,retail,Fashion & Retail,M,Germany,1488027303979,16992.64,54,54
Dietmar Hopp & family,Hopp,dietmar-hopp,dietmar-hopp,-71.198,software,Technology,M,Germany,1488027303979,9085.395,142,142
Dik Wessels,Wessels,dik-wessels,no-pic,0,"construction, engineering",Construction & Engineering,M,Netherlands,1488027303980,2278.481,931,931
Ding Shijia,Ding,ding-shijia,no-pic,-28.933,sportswear,Fashion & Retail,M,China,1488027303980,1945.528,1093,1093
Ding Shizhong & family,Ding,ding-shizhong,ding-shizhong,-29.871,sports apparel,Fashion & Retail,M,China,1488027303980,1960.555,1079,1079
Dirk Rossmann & family,Rossmann,dirk-rossmann,dirk-rossmann,-1.44,drugstores,Fashion & Retail,M,Germany,1488027303980,2543.871,812,812
Djoko Susanto,Susanto,djoko-susanto,djoko-susanto,0,supermarkets,Fashion & Retail,M,Indonesia,1488027303980,1332.556,1537,1537
Dmitry Kamenshchik,Kamenshchik,dmitry-kamenshchik,dmitry-kamenshchik,0,airport,Service,M,Russia,1488027303979,3700.718,523,523
Do Won & Jin Sook Chang,Chang,do-won-jin-sook-chang,no-pic,0,fashion retail,Fashion & Retail,,United States,1488027303979,2818.575,725,725
Domenico Dolce,Dolce,domenico-dolce,domenico-dolce,0,luxury goods,Fashion & Retail,M,Italy,1488027303980,1212.142,1648,1648
Dominika & Sebastian Kulczyk,Kulczyk,dominika-sebastian-kulczyk,dominika-sebastian-kulczyk,-0.836,diversified,Finance and Investments,,Poland,1488027303979,3675.086,528,528
Don Gao,Gao,don-gao,no-pic,0,power tools,Manufacturing,M,China,1488027303980,1279.553,1588,1588
Don Hankey,Hankey,don-hankey,don-hankey,0,auto loans,Automotive,M,United States,1488027303980,2498,842,842
Dona Bertarelli,Bertarelli,dona-bertarelli,dona-bertarelli,-0.916,biotech,Diversified,F,Switzerland,1488027303979,4364.312,406,406
Donald Friese,Friese,donald-friese,no-pic,0,manufacturing,Manufacturing,M,United States,1488027303980,1200,1664,1664
Donald Sterling,Sterling,donald-sterling,donald-sterling,0,real estate,Real Estate,M,United States,1488027303979,3504.67,557,557
Dou Zhenggang,Dou,dou-zhenggang,no-pic,0,"energy, chemicals",Diversified,M,China,1488027303980,1480.647,1401,1401
Douglas Leone,Leone,douglas-leone,douglas-leone,-7.11,venture capital,Finance and Investments,M,United States,1488027303979,2909.975,697,697
Drew Houston,Houston,drew-houston,drew-houston,0,Dropbox,Technology,M,United States,1488027303980,1040,1814,1814
Du Jiangtao & family,Du,du-jiangtao,du-jiangtao,5.464,chemicals,Manufacturing,M,China,1488027303980,2271.482,933,933
Dulce Pugliese de Godoy Bueno,de Godoy Bueno,dulce-pugliese-de-godoy-bueno,no-pic-female,-4.852,"hospitals, health care",Healthcare,F,Brazil,1488027303980,1770.376,1205,1205
Dustin Moskovitz,Moskovitz,dustin-moskovitz,dustin-moskovitz,6.028,Facebook,Technology,M,United States,1488027303979,10844.675,126,126
E. Joe Shoen,Shoen,e-joe-shoen,e-joe-shoen,-3.052,U-Haul,Automotive,M,United States,1488027303980,2544.914,810,810
Eddie & Sol Zakay,Zakay,eddie-sol-zakay,no-pic,0,real estate,Real Estate,M,United Kingdom,1488027303980,2005.535,1043,1043
Eddy Kusnadi Sariaatmadja,Sariaatmadja,eddy-kusnadi-sariaatmadja,eddy-kusnadi-sariaatmadja,0,"media, tech",Media & Entertainment,M,Indonesia,1488027303980,1346.308,1512,1512
Edouard Carmignac,Carmignac,edouard-carmignac,edouard-carmignac,0,asset management,Finance and Investments,M,France,1488027303980,1641.775,1273,1273
Eduardo Belmont Anderson,Belmont Anderson,eduardo-belmont-anderson,no-pic,0,cosmetics,Fashion & Retail,M,Peru,1488027303980,1153.872,1700,1700
Eduardo Eurnekian,Eurnekian,eduardo-eurnekian,eduardo-eurnekian,0,"airports, investments",Diversified,M,Argentina,1488027303980,2290.064,922,922
Eduardo Hochschild,Hochschild,eduardo-hochschild,eduardo-hochschild,-4.814,mining,Metals & Mining,M,Peru,1488027303980,1539.752,1354,1354
Eduardo Saverin,Saverin,eduardo-saverin,eduardo-saverin,4.251,Facebook,Technology,M,Brazil,1488027303979,7974.594,173,173
Edward Stack,Stack,edward-stack,edward-stack,16.015,Dick's Sporting Goods,Fashion & Retail,M,United States,1488027303980,1171.217,1689,1689
Edwin Leong,Leong,edwin-leong,edwin-leong,0,real estate,Real Estate,M,Hong Kong,1488027303979,3235.129,610,610
Elaine Wynn,Wynn,elaine-wynn,elaine-wynn,1.635,"casinos, hotels",Gambling & Casinos,F,United States,1488027303980,1793.082,1188,1188
Elisabeth Badinter & family,Badinter,elisabeth-badinter,elisabeth-badinter,0.203,advertising,Media & Entertainment,F,France,1488027303980,1412.517,1451,1451
Elon Musk,Musk,elon-musk,elon-musk,32.402,Tesla Motors,Automotive,M,United States,1488027303979,13376.613,87,87
Emanuella Barilla,Barilla,emanuella-barilla,no-pic-female,0,Barilla pasta,Food and Beverage,F,Italy,1488027303980,1334.746,1529,1529
Emmanuel Besnier,Besnier,emmanuel-besnier,emmanuel-besnier,5.158,cheese,Food and Beverage,M,France,1488027303979,11389.664,117,117
Enrique Razon Jr,Razon,enrique-razon-jr,enrique-razon-jr,-33.015,ports,Logistics,M,Philippines,1488027303979,3390.601,576,576
Eric Lefkofsky,Lefkofsky,eric-lefkofsky,eric-lefkofsky,4.973,Groupon,Technology,M,United States,1488027303980,1850.276,1147,1147
Eric Ya Shen,Shen,eric-ya-shen,no-pic,-27.225,online apparel retail,Technology,M,China,1488027303980,1079.4,1775,1775
Erich Kellerhals,Kellerhals,erich-kellerhals,erich-kellerhals,0,electronics retailer,Fashion & Retail,M,Germany,1488027303980,1822.9,1170,1170
Erik Selin,Selin,erik-selin,no-pic,-4.376,real estate,Real Estate,M,Sweden,1488027303980,2125.07,983,983
Ermirio Pereira de Moraes,Moraes,ermirio-pereira-de-moraes,no-pic,0,diversified,Diversified,M,Brazil,1488027303979,4041.925,450,450
Erwin Franz Mueller,Mueller,erwin-franz-mueller,erwin-franz-mueller,0,drug stores,Fashion & Retail,M,Germany,1488027303979,2985.988,682,682
Eugene Kaspersky,Kaspersky,eugene-kaspersky,eugene-kaspersky,0,software,Technology,M,Russia,1488027303980,1270,1597,1597
Eva Gonda de Rivera & family,Gonda de Rivera,eva-gonda-de-rivera,no-pic-female,-0.355,beverages,Food and Beverage,F,Mexico,1488027303979,5835.506,262,262
Eva Maria Braun-Luedicke,Braun-Luedicke,eva-maria-braun-luedicke,no-pic-female,0,medical technology,Healthcare,F,Germany,1488027303980,1340.642,1522,1523
Eva Maria Bucher-Haefner,Bucher-Haefner,eva-maria-bucher-haefner,no-pic-female,12.685,Computer Associates,Technology,F,Switzerland,1488027303980,2528.692,824,824
Evan Sharp,Sharp,evan-sharp,evan-sharp,0,Pinterest,Technology,M,United States,1488027303980,1050,1805,1805
Evan Spiegel,Spiegel,evan-spiegel,evan-spiegel,0,Snapchat,Technology,M,United States,1488027303979,4030,453,453
Evan Williams,Williams,evan-williams,evan-williams,-2.183,Twitter,Technology,M,United States,1488027303980,1358.827,1502,1502
Eyal Ofer,Ofer,eyal-ofer,eyal-ofer,7.006,"real estate, shipping",Diversified,M,Israel,1488027303979,8934.777,149,149
Ezra Nahmad,Nahmad,ezra-nahmad,ezra-nahmad,0,art,Finance and Investments,M,Monaco,1488027303980,1500,1384,1384
Faisal Bin Qassim Al Thani,Al Thani,faisal-bin-qassim-al-thani,faisal-bin-qassim-al-thani,0,"hotels, diversified",Diversified,M,Qatar,1488027303980,2384.966,884,884
Fan Zhaoxia,Fan,fan-zhaoxia,no-pic-female,7.975,photovoltaic equipment,Energy,F,China,1488027303980,1093.67,1767,1767
Fang Tonghua & family,Fang,fang-tonghua,no-pic,24.177,pharmaceuticals,Healthcare,M,China,1488027303980,1557.431,1343,1343
Farhad Moshiri,Moshiri,farhad-moshiri,farhad-moshiri,5.769,diversified,Diversified,M,United Kingdom,1488027303980,2368.807,895,895
Farkhad Akhmedov,Akhmedov,farkhad-akhmedov,farkhad-akhmedov,0,natural gas,Energy,M,Russia,1488027303980,1292,1567,1567
Farris Wilks,Wilks,farris-wilks,farris-wilks,-1.709,natural gas,Energy,M,United States,1488027303980,1350.177,1510,1510
Fatma Yazici,Yazici,fatma-yazici,no-pic-female,0,diversified,Diversified,F,Turkey,1488027303980,1062.184,1791,1791
Fawzi Al-Kharafi,Al-Kharafi,fawzi-al-kharafi,no-pic,0.058,diversified,Diversified,M,Kuwait,1488027303980,1280.098,1585,1585
Fayez Sarofim,Sarofim,fayez-sarofim,fayez-sarofim,-9.901,money management,Finance and Investments,M,United States,1488027303980,1548.75,1348,1348
Feng Hailiang,Feng,feng-hailiang,feng-hailiang,-71.564,"copper, real estate",Metals & Mining,M,China,1488027303980,2415.05,876,876
Fernando Roberto Moreira Salles,Moreira Salles,fernando-roberto-moreira-salles,no-pic,-11.021,"banking, minerals",Diversified,M,Brazil,1488027303979,3174.54,623,623
Fernando Roig,Roig,fernando-roig,fernando-roig,0,supermarkets,Fashion & Retail,M,Spain,1488027303980,1324.945,1541,1541
Finn Rausing,Rausing,finn-rausing,no-pic,0,packaging,Food and Beverage,M,Sweden,1488027303979,5901.468,254,254
Fiona Geminder,Geminder,fiona-geminder,fiona-geminder,5.269,packaging,Manufacturing,F,Australia,1488027303980,2615.264,787,787
Folorunsho Alakija,Alakija,folorunsho-alakija,folorunsho-alakija,0,oil,Energy,F,Nigeria,1488027303980,1617.668,1289,1289
Forrest Preston,Preston,forrest-preston,no-pic,0,health care,Healthcare,M,United States,1488027303980,1393.722,1474,1474
Frank Fertitta III,Fertitta,frank-fertitta-iii,frank-fertitta-iii,-7.718,"casinos, Ultimate Fighting Championship",Sports,M,United States,1488027303980,2001.551,1046,1046
Frank Stronach,Stronach,frank-stronach,frank-stronach,0,auto parts,Automotive,M,Canada,1488027303980,1467,1411,1411
Frank Wang,Wang,frank-wang,frank-wang,0,drones,Technology,M,China,1488027303979,3600,539,539
Fred Chang,Chang,fred-chang,no-pic,0,online retailing,Technology,M,United States,1488027303980,1000,1847,1849
Frederik Paulsen,Paulsen,frederik-paulsen,frederik-paulsen,0,health care,Healthcare,M,Sweden,1488027303979,6862.904,207,207
Friederike Braun-Luedicke,Braun-Luedicke,friederike-braun-luedicke,no-pic-female,0,medical technology,Healthcare,F,Germany,1488027303980,1340.642,1522,1524
Friedrich Knapp,Knapp,friedrich-knapp,friedrich-knapp,0,fashion retail,Fashion & Retail,M,Germany,1488027303980,1391.628,1477,1477
Fritz Draexlmaier,Draexlmaier,fritz-draexlmaier,fritz-draexlmaier,0,auto parts,Automotive,M,Germany,1488027303980,1750.738,1218,1218
Fu Kwan,Fu,fu-kwan,fu-kwan,0.978,"real estate, diversified",Diversified,M,China,1488027303980,1160.594,1698,1698
Fu Liquan & family,Fu,fu-liquan,no-pic,-21.506,surveillance equipment,Technology,M,China,1488027303980,2574.99,797,797
Fu Meicheng & family,Fu,fu-meicheng,fu-meicheng,19.372,"TV shows, movies",Media & Entertainment,M,China,1488027303980,1281.986,1583,1583
Gabe Newell,Newell,gabe-newell,gabe-newell,0,videogames,Gambling & Casinos,M,United States,1488027303979,4131,435,435
Gabriel Escarrer,Escarrer,gabriel-escarrer,gabriel-escarrer,-13.916,hotels,Service,M,Spain,1488027303980,1680.813,1247,1247
Gail Miller,Miller,gail-miller,gail-miller,0,"basketball, car dealers",Sports,F,United States,1488027303980,1752.94,1216,1216
Gao Tianguo,Gao,gao-tianguo,no-pic,-43.943,"real estate, finance",Real Estate,M,China,1488027303979,2803.996,728,728
Garrett Camp,Camp,garrett-camp,garrett-camp,0,Uber Technologies,Technology,M,Canada,1488027303979,6300,235,235
Gary Fegel,Fegel,gary-fegel,gary-fegel,0,commodities trading,Metals & Mining,M,Switzerland,1488027303980,1200,1664,1665
Gary Rollins,Rollins,gary-rollins,no-pic,-26.211,pest control,Service,M,United States,1488027303979,3543.125,547,547
Gautam Adani,Adani,gautam-adani-1,no-pic,0,"commodities, ports",Diversified,M,India,1488027303979,5896.848,256,256
Gavril Yushvaev,Yushvaev,gavril-yushvaev,gavril-yushvaev,0,"precious metals, real estate",Finance and Investments,M,Russia,1488027303980,1174.023,1688,1688
Geng Jianming & family,Geng,geng-jianming,geng-jianming,-28.367,real estate,Real Estate,M,China,1488027303980,1798.727,1186,1186
Georg Schaeffler,Schaeffler,georg-schaeffler,georg-schaeffler,-234.212,automotive,Automotive,M,Germany,1488027303979,20792.426,37,37
George Bishop,Bishop,george-bishop,no-pic,0,oil & gas,Energy,M,United States,1488027303980,2524,825,825
George Marcus,Marcus,george-marcus,no-pic,0.974,real estate,Real Estate,M,United States,1488027303980,1034.854,1819,1819
George Ty & family,Ty,george-ty,george-ty,-23.525,banking,Finance and Investments,M,Philippines,1488027303979,3526.851,552,552
Gerald Schwartz,Schwartz,gerald-schwartz,gerald-schwartz,4.516,finance,Finance and Investments,M,Canada,1488027303980,1788.115,1192,1192
Gian Marco Moratti,Moratti,gian-marco-moratti,gian-marco-moratti,-0.494,oil refinery,Energy,M,Italy,1488027303980,1285.653,1576,1576
Gianluigi & Rafaela Aponte,Aponte,gianluigi-rafaela-aponte,gianluigi-rafaela-aponte,0,shipping,Logistics,,Switzerland,1488027303979,7498.806,186,186
Gil Shwed,Shwed,gil-shwed,gil-shwed,-10.575,software,Technology,M,Israel,1488027303980,2716.103,752,752
Gilles Martin,Martin,gilles-martin,no-pic,-25.757,laboratory services,Healthcare,M,France,1488027303980,1904.326,1118,1118
Giuseppe De'Longhi,De'Longhi,giuseppe-delonghi,no-pic,46.034,coffee makers,Fashion & Retail,M,Italy,1488027303979,3792.427,500,500
God Nisanov,Nisanov,god-nisanov,god-nisanov,0,real estate,Real Estate,M,Russia,1488027303979,2995.42,679,679
Goh Cheng Liang,Goh,goh-cheng-liang,goh-cheng-liang,-22.541,paints,Manufacturing,M,Singapore,1488027303979,6607.859,219,219
Gong Hongjia & family,Gong,gong-hongjia,gong-hongjia,-115.151,investments,Finance and Investments,M,Hong Kong,1488027303979,5855.096,260,260
Gordon Wu,Wu,gordon-wu,gordon-wu,-0.076,real estate,Real Estate,M,Hong Kong,1488027303980,1079.882,1774,1774
Gu Wei,Gu,gu-wei,no-pic,7.757,consumer electronics,Manufacturing,M,China,1488027303980,1397.101,1466,1466
Gudrun Heine,Heine,gudrun-heine,no-pic-female,0,medical devices,Healthcare,F,Germany,1488027303980,2070.755,1006,1006
Guenter Herz & family,Herz,guenter-herz,no-pic,0,coffee,Finance and Investments,M,Germany,1488027303979,3484.8,561,562
Guenther Fielmann & family,Fielmann,guenther-fielmann,guenther-fielmann,10.199,optometry,Healthcare,M,Germany,1488027303979,5292.179,308,308
Guenther Lehmann,Lehmann,guenther-lehmann,no-pic,0,drug stores,Fashion & Retail,M,Germany,1488027303980,2428.027,871,871
Guido Barilla,Barilla,guido-barilla,guido-barilla,0,Barilla pasta,Food and Beverage,M,Italy,1488027303980,1334.746,1529,1530
Gustav Magnar Witzoe,Witzoe,gustav-magnar-witzoe,no-pic,8.306,fish farming,Food and Beverage,M,Norway,1488027303980,1601.949,1296,1296
Gustavo Denegri,Denegri,gustavo-denegri,gustavo-denegri,3.991,medical tests,Healthcare,M,Italy,1488027303980,1651.667,1265,1265
Gwendolyn Sontheim Meyer,Meyer,gwendolyn-sontheim-meyer,no-pic-female,0,Cargill,Food and Beverage,F,United States,1488027303979,4334.067,408,408
Habil Khorakiwala,Khorakiwala,habil-khorakiwala,habil-khorakiwala,0,pharmaceuticals,Healthcare,M,India,1488027303980,1350.599,1509,1509
Hal Jackman,Jackman,hal-jackman,hal-jackman,-0.013,"insurance, investments",Finance and Investments,M,Canada,1488027303980,1397.068,1467,1467
Hamdi Ulukaya,Ulukaya,hamdi-ulukaya,hamdi-ulukaya,0,Chobani yogurt,Food and Beverage,M,Turkey,1488027303980,1692.83,1241,1241
Han Tao,Han,han-tao,no-pic,8.804,electronics components,Manufacturing,M,China,1488027303980,1455.258,1419,1419
Hank & Doug Meijer,Meijer,hank-doug-meijer,hank-doug-meijer,0,supermarkets,Fashion & Retail,M,United States,1488027303979,7118.279,201,201
Hanni Toosbuy Kasprzak,Toosbuy Kasprzak,hanni-toosbuy-kasprzak,hanni-toosbuy-kasprzak,0,shoes,Fashion & Retail,F,Denmark,1488027303980,2461.951,853,853
Hans Georg Naeder,Naeder,hans-georg-naeder,hans-georg-naeder,0,prosthetics,Manufacturing,M,Germany,1488027303980,2192.564,958,958
Hans Melchers,Melchers,hans-melchers,hans-melchers,4.266,"chemicals, investments",Finance and Investments,M,Netherlands,1488027303979,2849,717,717
Hans Peter Wild,Wild,hans-peter-wild,hans-peter-wild,0,flavorings,Food and Beverage,M,Germany,1488027303980,2569.007,800,800
Harjo Sutanto,Sutanto,harjo-sutanto,no-pic,0,consumer goods,Fashion & Retail,M,Indonesia,1488027303980,1167.174,1693,1693
Harry Stine,Stine,harry-stine,harry-stine,-0.708,agriculture,Food and Beverage,M,United States,1488027303979,3488.168,560,560
Harsh Goenka,Goenka,harsh-goenka,harsh-goenka,0,diversified,Diversified,M,India,1488027303980,1688.871,1242,1242
Harsh Mariwala,Mariwala,harsh-mariwala,harsh-mariwala,0,consumer goods,Food and Beverage,M,India,1488027303980,1827.066,1161,1161
Hary Tanoesoedibjo,Tanoesoedibjo,hary-tanoesoedibjo,hary-tanoesoedibjo,-0.9,media,Media & Entertainment,M,Indonesia,1488027303980,1045.23,1809,1809
Hasmukh Chudgar,Chudgar,hasmukh-chudgar,no-pic,0,pharmaceuticals,Healthcare,M,India,1488027303980,2437.356,869,869
He Qiaonv & family,He,he-qiaonv,he-qiaonv,12.201,landscape architecture,Service,F,China,1488027303980,1822.976,1169,1169
